time,Mech_dissip_avg,Mech_dissip_core,Mod_Gruntfest_avg,Mod_Gruntfest_core,RedbackElementAverageValue,elastic_strain_z,max_returnmap_iter,mises_stress,plastic_strain_z,temperature_avg,temperature_core,total_strain_z
328.011,16997.856510907,17099.089247831,6701.1062079335,6688.3386714811,-165030353.76225,-0.0087220620302956,2,155030353.88768,-0.00072982418220749,294.33785455317,296.49761271136,-0.0094518862125031
328.511,16457.275787912,16548.756730435,6489.3882194348,6476.080682862,-164615263.20545,-0.0086997453336934,2,154615263.3479,-0.0007521408788277,294.29988235543,296.39024650626,-0.0094518862125211
329.011,17148.204989887,17247.071957199,6759.9852543337,6745.366658485,-165144122.30826,-0.0087281786187906,2,155144122.46937,-0.00077531523528641,294.34824385262,296.52675867383,-0.009503493854077
329.511,17838.255609604,17944.645517605,7030.0873851837,7014.0445142987,-165657163.46407,-0.0087557614766299,2,155657163.64647,-0.00079934268249238,294.39656545951,296.66318346473,-0.0095551041591223
330.011,18526.127296386,18640.140684558,7299.1873806412,7281.6033542904,-166154498.8102,-0.0087824999360995,2,156154499.01679,-0.00082421719183282,294.44473730081,296.79919784237,-0.0096067171279323
330.511,19210.570218418,19332.272983397,7566.7981989762,7547.5531272498,-166636266.21438,-0.0088084014094426,2,156636266.44833,-0.00084993135133999,294.49267114557,296.93455165428,-0.0096583327607825
331.011,19890.389136971,20019.812193222,7832.4552085967,7811.426895481,-167102627.81213,-0.0088334746136231,2,157102628.07691,-0.00087647644432533,294.5402825679,297.06900540759,-0.0097099510579485
331.511,20564.448454825,20701.587813199,8095.7180828792,8072.7827671814,-167553768.47098,-0.008857729487755,2,157553768.77035,-0.00090384253195068,294.58749130797,297.20233130499,-0.0097615720197057
332.011,21231.676451521,21376.493699706,8356.1723678308,8331.2054904949,-167989894.19857,-0.0088811771075178,2,157989894.53658,-0.00093201853881226,294.63422158018,297.33431413435,-0.0098131956463301
332.511,21891.068708675,22043.491869927,8613.4307262711,8586.3077126784,-168411230.5114,-0.0089038295974551,2,158411230.89241,-0.00096099234064218,294.68040232351,297.46475199611,-0.0098648219380973
333.011,22541.690741251,22701.615481821,8867.1338669022,8837.7309128452,-168818020.78013,-0.0089257000420108,2,158818021.20877,-0.00099075085327253,294.72596739569,297.59345687112,-0.0099164508952833
333.511,23182.67986123,23349.971011887,9116.9511706779,9085.146020967,-169210524.56633,-0.0089468023961076,2,159210525.04752,-0.0010212801220565,294.77085571304,297.72025503205,-0.0099680825181641
334.011,23813.246309202,23987.73966267,9362.5810303798,9328.2537395844,-169589015.96468,-0.0089671513960192,2,159589016.50362,-0.0010525654109965,294.81501133747,297.84498730621,-0.010019716807016
334.511,24432.67369741,24614.178041038,9603.7509221398,9566.7845877865,-169953781.96345,-0.0089867624712219,2,159953782.56559,-0.0010845912908925,294.85838351456,297.96750919778,-0.010071353762114
335.011,25040.318813565,25228.618154898,9840.2172298524,9800.4986891963,-170305120.83472,-0.0090056516578493,2,160305121.50575,-0.0011173417258868,294.90092666513,298.08769087808,-0.010122993383736
335.511,25635.610839925,25830.4667827,10071.764845057,10029.185327744,-170643340.56476,-0.0090238355143032,2,160643341.31059,-0.0011508001578543,294.94260033552,298.20541705521,-0.010174635672157
336.011,26218.050044834,26419.204273274,10298.206565893,10252.662295839,-170968757.33349,-0.0090413310395041,2,160968758.16024,-0.0011849495881506,294.98336910908,298.32058673297,-0.010226280627655
336.511,26787.206006157,26994.382837387,10519.382319244,10470.7750604,-171281694.05081,-0.0090581555941989,2,161281694.96477,-0.0012197726563055,295.02320248379,298.43311287469,-0.010277928250504
337.011,27342.715426677,27555.624392481,10735.158230221,10683.395771923,-171582478.9562,-0.0090743268256714,2,161582479.9638,-0.0012552517153115,295.06207472068,298.5429219799,-0.010329578540983
337.511,27884.279600875,28102.618023238,10945.425562773,10890.422141793,-171871444.28692,-0.00908986259614,2,161871445.39472,-0.001291368903227,295.09996466614,298.6499535846,-0.010381231499367
338.011,28411.661591413,28635.117119846,11150.09955443,11091.776211892,-172148925.01883,-0.0091047809150605,2,162148926.2335,-0.0013281062108729,295.13685555372,298.75415970686,-0.010432887125933
338.511,28924.6831711,29152.936252279,11349.118167171,11287.403039617,-172415257.68296,-0.0091190998754975,2,162415259.0112,-0.0013654455454612,295.17273478808,298.85550423467,-0.010484545420959
339.011,29423.221583604,29655.947838609,11542.440775146,11477.269320116,-172670779.25957,-0.0091328375946701,2,162670780.70813,-0.0014033687900496,295.20759371589,298.95396227927,-0.01053620638472
339.511,29907.20617245,30144.078660021,11730.04680845,11661.36196577,-172915826.15108,-0.0091460121587299,2,162915827.72672,-0.0014418578587634,295.2414273868,299.0495194981,-0.010587870017493
340.011,30376.6149243,30617.306272733,11911.934370654,11839.68666158,-173150733.23387,-0.0091586415717834,2,163150734.94333,-0.0014808947477729,295.27423430791,299.14217139793,-0.010639536319556
340.511,30831.470968367,31075.655362154,12088.118846034,12012.266412964,-173375832.98853,-0.0091707437091305,2,163375834.83848,-0.0015204615820553,295.3060161948,299.23192262848,-0.010691205291186
341.011,31271.839069638,31519.194080586,12258.63151081,12179.140101005,-173591454.7073,-0.0091823362746562,2,163591456.70435,-0.0015605406580025,295.33677772184,299.31878627127,-0.010742876932659
341.511,31697.822149353,31948.030405209,12423.518160932,12340.36105795,-173797923.77713,-0.0091934367622815,2,163797925.92776,-0.0016011144819706,295.36652627427,299.40278313612,-0.010794551244252
342.011,32109.557861995,32362.308548678,12582.837767333,12495.995674533,-173995561.03587,-0.0092040624213532,2,163995563.34644,-0.0016421658048897,295.39527170393,299.48394106414,-0.010846228226243
342.511,32507.215253962,32762.205450293,12736.661167908,12646.122048374,-174184682.19918,-0.0092142302258326,2,164184684.67591,-0.0016836776530756,295.42302609118,299.56229424986,-0.010897907878908
343.011,32890.991525019,33147.927371025,12885.069803951,12790.828681446,-174365597.35517,-0.0092239568471222,2,164365600.00409,-0.001725633355403,295.44980351328,299.63788258129,-0.010949590202525
343.511,33261.108910229,33519.706612647,13028.154507349,12930.213233007,-174538610.52338,-0.0092332586303594,2,164538613.35034,-0.0017680165670117,295.47561982221,299.71075100569,-0.011001275197371
344.011,33617.811696226,33877.798376204,13166.014343495,13064.38133286,-174704019.27498,-0.0092421515739938,2,164704022.2856,-0.0018108112897291,295.50049243128,299.78094892176,-0.011052962863723
344.511,33961.363382777,34222.477772519,13298.755513623,13193.445458655,-174862114.41043,-0.0092506513124589,2,164862117.61013,-0.0018540018893991,295.52444011261,299.84852960065,-0.011104653201858
345.011,34292.043997416,34554.036993633,13426.490319176,13317.523879593,-175013179.69113,-0.0092587731017438,2,165013183.08506,-0.0018975731103096,295.5474828053,299.91354964001,-0.011156346212053
345.511,34610.147568661,34872.782651222,13549.336189878,13436.739668091,-175157491.62136,-0.0092665318076702,2,165157495.21445,-0.0019415100869162,295.56964143513,299.9760684466,-0.011208041894586
346.011,34915.979760509,35179.033286507,13667.4147762,13551.219779889,-175295319.27691,-0.0092739418966786,2,165295323.07383,-0.0019857983530557,295.59093774566,300.03614775767,-0.011259740249734
346.511,35209.855669321,35473.117051429,13780.851106246,13661.094202249,-175426924.17684,-0.0092810174289328,2,165426928.18198,-0.0020304238488414,295.61139414108,300.09385118938,-0.011311441277774
347.011,35492.097782093,35755.369562096,13889.772806373,13766.495169434,-175552560.19477,-0.009287772053553,2,165552564.41226,-0.0020753729254305,295.63103354052,300.1492438234,-0.011363144978983
347.511,35763.034093862,36026.131920765,13994.309384318,13867.556443761,-175672473.50646,-0.0092942190057944,2,165672477.94015,-0.0021206323478449,295.64987924416,300.20239182134,-0.011414851353639
348.011,36022.996380377,36285.748903545,14094.59157316,13964.412660419,-175786902.5702,-0.0093003711059956,2,165786907.22367,-0.0021661892960234,295.66795480986,300.25336207629,-0.011466560402019
348.511,36272.318621637,36534.567308768,14190.750734051,14057.19873365,-175896078.13702,-0.0093062407601257,2,165896083.01358,-0.0022120313642742,295.68528394158,300.30222189217,-0.0115182721244
349.011,36511.335570225,36772.934459149,14282.918315356,14146.049321522,-176000223.28761,-0.0093118399617701,2,166000228.3903,-0.0022581465592891,295.7018903866,300.34903869062,-0.011569986521059
349.511,36740.381458914,37001.19685274,14371.225365608,14231.098346551,-176099553.49313,-0.0093171802954006,2,166099558.82473,-0.0023045232968736,295.71779784474,300.39387975334,-0.011621703592274
350.011,36959.788840238,37219.698953979,14455.802097575,14312.478569081,-176194276.69729,-0.0093222729407854,2,166194282.26029,-0.0023511503975369,295.73302988561,300.43681198426,-0.011673423338322
350.511,37169.887551259,37428.782118258,14536.777500532,14390.321210368,-176284593.41699,-0.0093271286784037,2,166284599.21364,-0.002398017081077,295.7476098753,300.47790170303,-0.011725145759481
351.011,37371.003796248,37628.783641421,14614.278997866,14464.755622071,-176370696.85941,-0.0093317578957379,2,166370702.8917,-0.002445112960289,295.76156091155,300.51721445721,-0.011776870856027
351.511,37563.459339861,37820.035927288,14688.432147048,14535.908999152,-176452773.05311,-0.0093361705943239,2,166452779.32279,-0.0024924280339141,295.77490576683,300.55481486384,-0.011828598628238
352.011,37747.570803519,38002.865763805,14759.360379087,14603.906132928,-176531000.9913,-0.0093403763974525,2,166531007.49988,-0.002539952678939,295.7876668388,300.59076646473,-0.011880329076391
352.511,37923.649057516,38177.593701477,14827.184774555,14668.869201256,-176605552.78527,-0.0093443845584187,2,166605559.53404,-0.002587677642346,295.79986610737,300.62513160863,-0.011932062200765
353.011,38091.998702041,38344.533525111,14892.02387341,14730.917592858,-176676593.8263,-0.009348203969227,2,166676600.81632,-0.0026355940324079,295.81152509887,300.6579713448,-0.011983798001635
353.511,38252.917629682,38503.991812245,14953.993515884,14790.167762901,-176744282.95451,-0.009351843169668,2,166744290.18662,-0.0026836933096116,295.82266485493,300.68934533878,-0.01203553647928
354.011,38406.696663174,38656.267570304,15013.206711831,14846.733117117,-176808772.63307,-0.0093553103566878,2,166808780.10793,-0.0027319672772882,295.83330590766,300.71931179972,-0.012087277633976
354.511,38553.619261578,38801.651946466,15069.773536011,14900.723921863,-176870209.12673,-0.0093586133939812,2,166870216.84479,-0.0027804080720206,295.84346825935,300.74792742372,-0.012139021466002
355.011,38693.961288981,38940.428002209,15123.801046972,14952.2472374,-176928732.68311,-0.0093617598217437,2,166928740.64464,-0.0028290081538903,295.85317136665,300.77524734909,-0.012190767975634
355.511,38827.990839648,39072.870547819,15175.393227253,15001.406872373,-176984477.71609,-0.0093647568665272,2,166984485.9212,-0.0028777602966231,295.86243412844,300.80132512433,-0.01224251716315
356.011,38955.968114392,39199.246030061,15224.650942779,15048.303357269,-177037572.98998,-0.0093676114511453,2,167037581.43861,-0.0029266575776828,295.87127487804,300.826212683,-0.012294269028828
356.511,39078.14534283,39319.812467006,15271.671919501,15093.03393437,-177088141.80397,-0.0093703302045853,2,167088150.4959,-0.0029756933683595,295.8797113783,300.84996033159,-0.012346023572945
357.011,39194.7667466,39434.819426537,15316.550735404,15135.6925629,-177136302.17574,-0.009372919471885,2,167136311.11063,-0.0030248613238929,295.88776081931,300.87261674489,-0.012397780795778
357.511,39306.068539109,39544.508041985,15359.378826121,15176.369937215,-177182167.02394,-0.0093753853239387,2,167182176.20129,-0.0030741553736661,295.89543981889,300.89422896699,-0.012449540697605
358.011,39412.278957792,39649.111060552,15400.244502651,15215.153516461,-177225844.34863,-0.0093777335672019,2,167225853.76783,-0.0031235697115013,295.90276442567,300.91484242069,-0.012501303278703
358.511,39513.618324706,39748.852922002,15439.232979579,15252.127564254,-177267437.40943,-0.0093799697532664,2,167267447.06975,-0.003173098786084,295.90975012406,300.93450092086,-0.01255306853935
359.011,39610.299131956,39843.949862092,15476.426412553,15287.373197039,-177307044.90076,-0.0093820991882839,2,167307054.80135,-0.0032227372915403,295.91641184037,300.95324669512,-0.012604836479824
359.511,39702.526148843,39934.61003745,15511.90394369,15320.968439831,-177344761.1239,-0.0093841269422164,2,167344771.26384,-0.0032724801581856,295.92276395125,300.97112040472,-0.012656607100402
360.011,39790.49654753,40021.033670391,15545.741753828,15352.988288116,-177380676.15559,-0.0093860578578983,2,167380686.53385,-0.003322322543463,295.92882029296,300.9881611754,-0.012708380401361
360.511,39874.400044512,40103.413208289,15578.013120537,15383.504774977,-177414876.01272,-0.009387896559895,2,167414886.6282,-0.003372259823085,295.93459417177,301.00440662522,-0.01276015638298
361.011,39954.419055502,40181.93349641,15608.788480978,15412.587042523,-177447442.8132,-0.009389647463146,2,167447453.6647,-0.0034222875823896,295.94009837555,301.01989289759,-0.012811935045536
361.511,40030.728861371,40256.7719624,15638.135498777,15440.301416856,-177478454.93245,-0.0093913147813854,2,167478466.01874,-0.0034724016079204,295.94534518584,301.03465469638,-0.012863716389306
362.011,40103.497782942,40328.098807895,15666.119134039,15466.711485227,-177507987.15583,-0.0093929025353308,2,167507998.47559,-0.0035225978792374,295.9503463905,301.04872532366,-0.012915500414568
362.511,40172.887363251,40396.077208401,15692.801715976,15491.878175855,-177536110.82651,-0.0093944145606359,2,167536122.37836,-0.0035728725609649,295.95511329724,301.06213671715,-0.012967287121601
363.011,40239.052555041,40460.863517136,15718.243017381,15515.859838628,-177562893.9889,-0.0093958545156033,2,167562905.77143,-0.0036232219950779,295.95965674687,301.0749194887,-0.013019076510681
363.511,40302.141912492,40522.607472631,15742.500330449,15538.712326855,-177588401.52767,-0.0093972258886554,2,167588413.53942,-0.0036736426934317,295.96398712772,301.08710296424,-0.013070868582087
364.011,40362.297785499,40581.452408879,15765.62854349,15560.489079292,-177612695.30215,-0.0093985320055632,2,167612707.54162,-0.0037241313305333,295.96811438907,301.09871522581,-0.013122663336097
364.511,40419.656515592,40637.535465692,15787.68021802,15581.241202334,-177635834.2763,-0.0093997760364311,2,167635846.74194,-0.0037746847365561,295.97204805559,301.1097831494,-0.013174460772987
365.011,40474.348632449,40690.987799325,15808.705665926,15601.0175516,-177657874.6441,-0.0094009610024423,2,167657887.33437,-0.0038252998905948,295.97579724173,301.12033244714,-0.013226260893037
365.511,40526.499049755,40741.934792291,15828.7530263,15619.864812841,-177678869.95065,-0.009402089782364,2,167678882.86394,-0.0038759739141601,295.97937066539,301.13038770716,-0.013278063696524
366.011,40576.227260127,40790.496260537,15847.868341704,15637.82758194,-177698871.20868,-0.0094031651188173,2,167698884.34339,-0.0039267040649088,295.98277666208,301.13997243438,-0.013329869183726
366.511,40623.647528043,40836.786659148,15866.095633575,15654.948443764,-177717927.01093,-0.0094041896243144,2,167717940.36543,-0.0039774877306069,295.98602319885,301.1491090882,-0.013381677354921
367.011,40668.869080284,40880.91528359,15883.476976561,15671.268049324,-177736083.63813,-0.0094051657870675,2,167736097.21079,-0.0040283224233201,295.98911788791,301.15781912279,-0.013433488210388
367.511,40711.996293445,40922.986469241,15900.052571622,15686.825191863,-177753385.16295,-0.0094060959765737,2,167753398.95212,-0.0040792057738293,295.99206799993,301.16612302496,-0.013485301750403
368.011,40753.128877943,40963.099784647,15915.860817709,15701.656880491,-177769873.54975,-0.0094069824489826,2,167769887.55377,-0.0041301355262631,295.9948804771,301.17404035339,-0.013537117975246
368.511,40792.362058465,41001.350221837,15930.938381916,15715.798412834,-177785588.75049,-0.0094078273522482,2,167785602.96769,-0.0041811095329458,295.99756194652,301.18158977156,-0.013588936885194
369.011,40829.78675004,41037.82838195,15945.320267975,15729.283445148,-177800568.79666,-0.0094086327310745,2,167800583.22539,-0.0042321257494513,296.00011873219,301.18878908807,-0.013640758480526
369.511,40865.489730016,41072.620655133,15959.039883013,15742.144060786,-177814849.88753,-0.0094094005316587,2,167814864.52611,-0.0042831822298609,296.00255686767,301.19565528691,-0.01369258276152
370.011,40899.553805427,41105.809396253,15972.129102564,15754.410836522,-177828466.4747,-0.0094101326062375,2,167828481.32147,-0.0043342771222159,296.00488210746,301.20220456619,-0.013744409728453
370.511,40932.057975831,41137.473094679,15984.618333645,15766.112906754,-177841451.34313,-0.0094108307174435,2,167841466.39645,-0.0043854086641622,296.00709993936,301.20845236778,-0.013796239381606
371.011,40963.077591197,41167.686539566,15996.536576021,15777.278025991,-177853835.68875,-0.0094114965424769,2,167853850.94696,-0.0044365751787778,296.00921559504,301.21441340963,-0.013848071721255
371.511,40992.684505109,41196.520978649,16007.911481525,15787.932628516,-177865649.19273,-0.0094121316770993,2,167865664.65418,-0.0044877750705796,296.01123406117,301.2201017177,-0.013899906747679
372.011,41020.947223098,41224.044273778,16018.769411485,15798.101887051,-177876920.09253,-0.0094127376394546,2,167876935.7556,-0.0045390068217021,296.01316009,301.22553065589,-0.013951744461157
372.511,41047.931045984,41250.321048405,16029.135492202,15807.809768153,-177887675.24995,-0.0094133158737241,2,167887691.113,-0.0045902689882424,296.0149982095,301.23071295409,-0.014003584861967
373.011,41073.698208365,41275.412831883,16039.033668538,15817.079086626,-177897940.21603,-0.0094138677536211,2,167897956.27746,-0.0046415601967659,296.01675273285,301.23566073564,-0.014055427950387
373.511,41098.308012362,41299.378197877,16048.4867556,15825.931557087,-177907739.29327,-0.0094143945857307,2,167907755.55147,-0.0046928791409658,296.01842776833,301.24038554702,-0.014107273726697
374.011,41121.816956514,41322.272897104,16057.516488549,15834.387844134,-177917095.59492,-0.0094148976127012,2,167917112.04831,-0.0047442245784725,296.02002722842,301.24489837986,-0.014159122191174
374.511,41144.278859832,41344.149985748,16066.143570563,15842.467610271,-177926031.10172,-0.0094153780162926,2,167926047.74872,-0.0047955953278047,296.02155483825,301.24920969879,-0.014210973344097
375.011,41165.744981328,41365.059948401,16074.387718989,15850.189561969,-177934566.71602,-0.0094158369202871,2,167934583.55507,-0.0048469902654589,296.02301414417,301.25332946361,-0.014262827185746
375.511,41186.264134923,41385.050816392,16082.267709689,15857.571493933,-177942722.31346,-0.0094162753932676,2,167942739.34301,-0.0048984083231308,296.02440852205,301.25726715386,-0.014314683716398
376.011,41205.882799911,41404.168280902,16089.801419697,15864.630331462,-177950516.7923,-0.00941669445127,2,167950534.01083,-0.0049498484850633,296.02574118491,301.26103178882,-0.014366542936333
376.511,41224.645226976,41422.455802014,16097.005868114,15871.382171127,-177957968.1205,-0.0094170950603131,2,167957985.52649,-0.0050013097855164,296.02701519045,301.26463195077,-0.01441840484583
377.011,41242.593539959,41439.954713214,16103.897255397,15877.842319732,-177965093.38059,-0.0094174781388124,2,167965110.97254,-0.0050527913063535,296.02823344801,301.26807580473,-0.014470269445166
377.511,41259.767833573,41456.704320661,16110.491001018,15884.025331563,-177971908.81249,-0.009417844559882,2,167971926.58892,-0.0051042921747394,296.02939872567,301.27137111666,-0.014522136734621
378.011,41276.206267,41472.741999219,16116.801779562,15889.945044051,-177978429.85432,-0.0094181951535292,2,167978447.81378,-0.0051558115609457,296.03051365682,301.27452527375,-0.014574006714475
378.511,41291.945153614,41488.103283873,16122.8435553,15895.614611935,-177984671.18137,-0.0094185307087469,2,167984689.3224,-0.0052073486762585,296.03158074657,301.27754530149,-0.014625879385005
379.011,41307.019046781,41502.821957297,16128.629615317,15901.046539781,-177990646.74313,-0.0094188519755081,2,167990665.0643,-0.0052589027709839,296.03260237723,301.2804378808,-0.014677754746492
379.511,41321.460822355,41516.930133242,16134.172601207,15906.25271327,-177996369.79867,-0.0094191596666659,2,167996388.29856,-0.0053104731325479,296.03358081511,301.28320936451,-0.014729632799214
380.011,41335.30175705,41530.458337106,16139.484539389,15911.244428953,-178001852.9503,-0.0094194544597643,2,168001871.62753,-0.0053620590836854,296.03451821473,301.28586579279,-0.01478151354345
380.511,41348.571604042,41543.43558169,16144.576870119,15916.032422562,-178007108.17568,-0.0094197369987632,2,168007127.02886,-0.0054136599807158,296.03541662536,301.28841290871,-0.014833396979479
381.011,41361.298664708,41555.889440519,16149.460475208,15920.626896348,-178012146.85836,-0.0094200078956815,2,168012165.88613,-0.0054652752118994,296.03627799512,301.29085617141,-0.014885283107581
381.511,41373.50985764,41567.846117149,16154.145704524,15925.037544809,-178016979.81688,-0.0094202677321615,2,168016999.0179,-0.0055169041958731,296.03710417661,301.29320076984,-0.014937171928035
382.011,41385.230784142,41579.330512114,16158.642401309,15929.273579458,-178021617.33252,-0.0094205170609591,2,168021636.70545,-0.0055685463801605,296.03789693053,301.29545163784,-0.01498906344112
382.511,41396.485791266,41590.366286083,16162.959926349,15933.34375254,-178026069.17561,-0.0094207564073618,2,168026088.71915,-0.0056202012397532,296.03865793112,301.29761346327,-0.015040957647115
383.011,41407.29803162,41600.975919896,16167.10718107,15937.256379206,-178030344.63072,-0.0094209862705399,2,168030364.34357,-0.0056718682757604,296.03938876959,301.29969070198,-0.0150928545463
383.511,41417.68952066,41611.180773261,16171.092629556,15941.019359158,-178034452.52054,-0.0094212071248314,2,168034472.40141,-0.0057235470141236,296.04009095854,301.30168758946,-0.015144754138955
384.011,41427.681191306,41621.001138494,16174.924319599,15944.640197001,-178038401.22864,-0.0094214194209655,2,168038421.27627,-0.0057752370043928,296.04076593541,301.30360814964,-0.015196656425358
384.511,41437.292946081,41630.456293732,16178.609902735,15948.126021669,-178042198.72111,-0.0094216235872273,2,168042218.93426,-0.0058269378185628,296.04141506651,301.30545620684,-0.01524856140579
385.011,41446.543706894,41639.564552918,16182.156653405,15951.483604995,-178045852.56719,-0.0094218200305649,2,168045872.94463,-0.0058786490499648,296.04203965044,301.30723539518,-0.01530046908053
385.511,41455.451462274,41648.343312185,16185.571487172,15954.719379296,-178049369.95886,-0.0094220091376443,2,168049390.49937,-0.0059303703122125,296.04264092091,301.30894916704,-0.015352379449857
386.011,41464.033312832,41656.809096727,16188.860978142,15957.839454188,-178052757.72953,-0.0094221912758519,2,168052778.4319,-0.0059821012381992,296.0432200507,301.31060080318,-0.015404292514051
386.511,41472.305514174,41664.977603075,16192.031375551,15960.849632651,-178056022.37171,-0.0094223667942486,2,168056043.23476,-0.0060338414791435,296.04377815383,301.31219342097,-0.015456208273392
387.011,41480.283518059,41672.863739613,16195.088619544,15963.755426129,-178059170.05397,-0.0094225360244777,2,168059191.07653,-0.0060855907036823,296.04431628896,301.31372998068,-0.01550812672816
387.511,41487.982011588,41680.481667097,16198.03835626,15966.562069122,-178062206.63695,-0.0094226992816273,2,168062227.81787,-0.0061373485970068,296.04483546214,301.31521329663,-0.015560047878634
388.011,41495.414954393,41687.844834246,16200.885952166,15969.27453288,-178065137.68866,-0.0094228568650523,2,168065159.02678,-0.0061891148600423,296.04533662891,301.31664604078,-0.015611971725095
388.511,41502.595614286,41694.966014533,16203.636507736,15971.89753869,-178067968.49895,-0.0094230090591543,2,168067989.99317,-0.0062408892086667,296.04582069729,301.3180307525,-0.015663898267821
389.011,41509.536601045,41701.857338649,16206.29487045,15974.435570104,-178070704.09341,-0.0094231561341249,2,168070725.74259,-0.0062926713729687,296.04628853001,301.31936984339,-0.015715827507094
389.511,41516.249898626,41708.53032747,16208.865647224,15976.892885015,-178073349.24639,-0.0094232983466511,2,168073371.04944,-0.0063444610965411,296.0467409463,301.32066560503,-0.015767759443192
390.011,41522.746896006,41714.995921801,16211.353216173,15979.273526849,-178075908.4936,-0.0094234359405869,2,168075930.44943,-0.00639625813581,296.04717872509,301.32192021211,-0.015819694076397
390.511,41529.038416131,41721.264512064,16213.761737881,15981.581335336,-178078386.14389,-0.0094235691475916,2,168078408.25143,-0.0064480622593961,296.04760260557,301.32313573321,-0.015871631406988
391.011,41535.134744,41727.345965191,16216.095166083,15983.819956653,-178080786.29059,-0.0094236981877367,2,168080808.54877,-0.006499873247508,296.04801329038,301.32431413174,-0.015923571435245
391.511,41541.045652974,41733.249651081,16218.357257848,15985.992853222,-178083112.82222,-0.0094238232700828,2,168083135.23,-0.0065516908913654,296.04841144673,301.32545727209,-0.015975514161448
392.011,41546.780430133,41738.984467663,16220.551583289,15988.103312887,-178085369.43272,-0.009423944593228,2,168085391.98906,-0.0066035149926502,296.0487977086,301.32656692544,-0.016027459585878
392.511,41552.34790009,41744.558864666,16222.681534749,15990.154457647,-178087559.63111,-0.0094240623458293,2,168087582.33499,-0.0066553453629857,296.049172678,301.3276447752,-0.016079407708815
393.011,41557.756447891,41749.980865308,16224.750335603,15992.149251997,-178089686.75072,-0.0094241767070984,2,168089709.60111,-0.0067071818234406,296.04953692672,301.32869241863,-0.016131358530539
393.511,41563.014040837,41755.258088732,16226.761048614,15994.090510964,-178091753.95795,-0.0094242878472725,2,168091776.95388,-0.0067590242040581,296.04989099808,301.32971137309,-0.016183312051331
394.011,41568.128248863,41760.397770125,16228.716583835,15995.980907529,-178093764.26064,-0.0094243959280619,2,168093787.4011,-0.0068108723434079,296.0502354077,301.3307030808,-0.01623526827147
394.511,41573.106264557,41765.406779037,16230.619706217,15997.822979686,-178095720.51591,-0.0094245011030765,2,168095743.79992,-0.006862726088161,296.0505706458,301.33166890986,-0.016287227191237
395.011,41577.954921541,41770.291639409,16232.473042769,15999.619137509,-178097625.43774,-0.0094246035182288,2,168097648.86435,-0.0069145852926851,296.0508971775,301.33261016095,-0.016339188810914
395.511,41582.680712414,41775.058545693,16234.279089383,16001.37166933,-178099481.60411,-0.0094247033121196,2,168099505.17236,-0.0069664498186599,296.05121544478,301.33352806879,-0.01639115313078
396.011,41587.289805673,41779.713379723,16236.040217358,16003.082748014,-178101291.46377,-0.0094248006164027,2,168101315.17271,-0.0070183195347124,296.05152586754,301.33442380555,-0.016443120151115
396.511,41591.788061664,41784.261727019,16237.758679574,16004.754436799,-178103057.34274,-0.009424895556132,2,168103081.19143,-0.007070194316069,296.05182884416,301.33529848536,-0.016495089872201
397.011,41596.181048001,41788.708891383,16239.436616371,16006.388694835,-178104781.45039,-0.0094249882500917,2,168104805.43791,-0.0071220740442264,296.05212475314,301.33615316595,-0.016547062294318
397.511,41600.474054161,41793.059908642,16241.076061152,16007.98738231,-178106465.88532,-0.0094250788111095,2,168106490.01076,-0.0071739586066374,296.05241395417,301.33698885115,-0.016599037417747
398.011,41604.672105092,41797.31956119,16242.678945673,16009.552265643,-178108112.64089,-0.009425167346355,2,168108136.90334,-0.0072258478964133,296.05269678843,301.33780649552,-0.016651015242768
398.511,41608.779974613,41801.492389784,16244.247105127,16011.085022055,-178109723.61046,-0.0094252539576221,2,168109748.00902,-0.007277741812041,296.05297358026,301.33860700439,-0.016702995769663
399.011,41612.802197691,41805.582706457,16245.782282924,16012.587244181,-178111300.59242,-0.0094253387415984,2,168111325.12622,-0.0073296402571136,296.05324463732,301.33939123844,-0.016754978998712
399.511,41616.743082542,41809.594605722,16247.286135281,16014.060444331,-178112845.29493,-0.0094254217901208,2,168112869.96309,-0.0073815431400753,296.05351025209,301.34016001454,-0.016806964930196
400.011,41620.606721759,41813.53197557,16248.760235553,16015.506058532,-178114359.34046,-0.0094255031904181,2,168114384.14211,-0.007433450373978,296.05377070212,301.34091410797,-0.016858953564396
400.511,41624.397003099,41817.39850829,16250.206078356,16016.925450396,-178115844.27004,-0.0094255830253418,2,168115869.20433,-0.0074853618762513,296.0540262509,301.34165425657,-0.016910944901593
401.011,41628.117619767,41821.197709954,16251.625083514,16018.319914818,-178117301.54737,-0.0094256613735854,2,168117326.61344,-0.0075372775684826,296.05427714879,301.34238115947,-0.016962938942068
401.511,41631.772080023,41824.932909546,16253.018599752,16019.690681304,-178118732.56269,-0.0094257383098926,2,168118757.75969,-0.0075891973762093,296.05452363353,301.34309548069,-0.017014935686102
402.011,41635.363716485,41828.607269362,16254.387908308,16021.038917654,-178120138.63644,-0.0094258139052554,2,168120163.96356,-0.0076411212287207,296.05476593061,301.343797853,-0.017066935133976
402.511,41638.895694795,41832.223791159,16255.7342262,16022.365732595,-178121521.02278,-0.0094258882271015,2,168121546.47919,-0.0076930490588699,296.05500425446,301.34448887345,-0.017118937285971
